texts,created_at,location
"@Eurecch @meentomatoes @Josephilistine @becomespaghetti @VerminusM No, this is another whatabout digression BS, go back to the previous point: Islam and its scripture are explicitly against homosexuality, and prescribed harrowing punishment for supposed „offenders“. Many then, even now, still hold them true.",2022-10-03,"Tel Uvirith, Molar Amur"
"When we repair our relationship with Allah, He repairs everything else for us.💗
#Islam",2022-10-03,Qatar
"@Somun03682911 @Ivkovic1244 @pwk @elonmusk @Podolyak_M If we tried to eradicate them, there would be a much greater death toll. The same goes for Bosnian Muslims.",2022-10-03,
"We never talk about this but antisemetic means bigoted towards Jews AND Muslims. Both Jews and Arabs are what are BOTH considered ""semitic races"". The term antisemetism was coined by the Nazis for their Holocaust against Jews AND Muslims.",2022-10-03,Parts Unknown
"@donnabrazile Are you being #Islamophobic, Donna?  Islam is a part of who he is and what he would stand for, represent, and believe. He is a good platform for #Islam. Is Islam now a questionable view?",2022-10-03,"Carmichael, CA"
@DerekPederson3 @ImSilverRose Publish Authors: educate yourself. https://t.co/XTMfw4TVsf,2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/XsAO2wGwd4",2022-10-03,UAE
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/qmEFCtYsqb",2022-10-03,UAE
"God will open a door that you desperately thought never even had a key.💛
#Islam 
#Muslims",2022-10-03,Qatar
"@seanhannity Since Trump became President death threats and mass shooting of African Americans, Hispanic Americans, Jewish Americans, Asian and Muslim Americans had happen with White Supremacist Domestic Terrorist Hate Groups in America 🇺🇸 https://t.co/Tl8LRzZDRw",2022-10-03,psmith.urgentcashadvancenow@ya
@mattxiv I see there's a Muslim in that picture. I guess being Muslim is now taboo to the left.,2022-10-03,757
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/M9MbKPISIM",2022-10-03,UAE
"@KhalilAndani @MrMubinShaikh @jihadwatchRS I welcome you to give me the names of other Muslim activists/spokespeople who champion the human rights principles Spencer has endorsed but whom Spencer has maligned or attacked. I know my great friend Salim Mansur (a hero of mine) is on bad terms with him, but that’s all I know.",2022-10-03,"Toronto, Ontario"
"@elonmusk or helped extremist groups in those countries and kill Arabs and Muslims in Iraq, Libya, Syria and Yemen, where they became failed states and were  Millions of innocent people were killed there by America and NATO",2022-10-03,بغداد العراق
"@ilirmetazyrtar Prophet Muhammad SAW's beautiful message for Muslims - Whomsoever helps Muhammad Qasim is as if they have helped Khatimun Nabiyeen Prophet Muhammad SAW, and those people will be with Prophet Muhammad SAW on the day of Qiyamah. https://t.co/BbuCmCq1GJ https://t.co/02pXtPgPVs https://t.co/B3BCp4KVZj",2022-10-03,
"@lizarevell @DavidPoulden @YvetteHenson Their motivation is rarely animal welfare.....
I just wish people would take the time to understand Islam and make the distinction between the religion and those who use it as an excuse.
Maybe I am still an idealist at heart.....",2022-10-03,"Kent, England"
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/6O4O5lEDlx",2022-10-03,UAE
"In addition to the use of Hindu scriptural terminology, it also contains numerous references and the use of non-Hindu scriptural terminology of various other faiths, including Islam.

https://t.co/dVAUrSLoYv",2022-10-03,"Himachal Pradesh, India"
"@2olley @TwistedTh1nker @yoyotabby @ksorbs ""calling Mexican immigrants criminals and rapists, to proposing a ban on all Muslims entering the US."" - in context Obama had the same exact ban on those same Muslim countries.  If you were to find the actual full clip, Trump was referring to a segment of illegals. Keep digging",2022-10-03,
"Satisfaction with God's oath is the cause of happiness.♥♥
#Islam",2022-10-03,Qatar
"@ramtin5790asli @matty_323 @rcssmedasmith @FPlaveti That's not true
All terrorist groups like ISIS were made by jews and vahhabis and christians , muslims have not killed a single innocent person",2022-10-03,Land of heroes
Imran khan’s birthday is on the 5th of October. Please make him as your profile photo on his birthday to honour him for his great leadership and wonderful service to his country as well as Muslim ummah. @Skiper786 @Nadeem6321 @CHGHULAMHUSAlN @OryaMaqboolJan @_ImranRiazkhan https://t.co/CQMVwUd234,2022-10-03,"Glasgow, Scotland"
@khamenei_ir As a muslim i find your regime disgusting. Change your stupid laws and give the women more freedom!,2022-10-03,Seattle
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/gal0nXGsp8",2022-10-03,UAE
i was gnna say this doesn’t make sense but the whole coming of age at 25 + is bad at human relationships thing is premium eldest daughter in a strict immigrant household content. bonus if she’s a muslim too. https://t.co/N6O9gPt1Y0,2022-10-03,south asian
"@r4hema all control from humans, they wear the headcovering to please and worship God only.

Not degenerate men or women who want to control the thoughts &amp; actions of Muslim woman who choose to worship God and keep their clothes on.",2022-10-03,"Sylhet, East Bengal"
"@nehakhanna_07 He can’t be in jail cause law is not same for all, muslim men can beat up their wives and nothing can be done as muslims are allowed to follow sharia law 😑",2022-10-03,
"@PNWravens @TheAnimaMundi @SpryOld @andallya @ScottAdamsSays Well whatever was there before, Alexander conquered it. Anyway, I hate to tell you this, but the Medes and Persians, the other great civillisation of the time, were also white. Modern day Middle Easterners are a mix of everyone who went before, plus African due to Muslim slavers",2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/3WGiPb73tb",2022-10-03,UAE
@emiliasss_ I thought you welcomed into Islam with a hijab and a broomstick? For men it's a bomb making manual?,2022-10-03,"Colombo, Sri Lanka"
"@OccupyDemocrats Pillow boy Mike Lindell is one of the Christian soldiers trying to make the world Christian. Look all you Jews, Blacks, Muslims, Mexican, and those not mentioned beware, these racist bastards will do anything to keep the U.S. suppressed.  Please vote your conscience in November",2022-10-03,
Charles takes Islam's neck https://t.co/PmTwwIfHgf,2022-10-03,
"@Storyani_1761 Unfortunately not the case. Countless Muslims moving from Muslim countries to Western countries are falling to kufr ideologies like feminism or atheism. 

The average believer does not seek knowledge on their own so they fall prey to Western ideologies",2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/qStEy9cRsE",2022-10-03,UAE
"@BarryLarkin6 @nathaliejacoby1 ""Lying for the LORD"" is not only allowed to our talibangelicals, it is praiseworthy.

Funny how they don't appreciate it when Islamists seem to hold to a similar standard.
Our christofascists regularly sneer @ Muslims for their principle of ""taqiyya.""

https://t.co/lFYJikTHQz",2022-10-03,Находка
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/OwnnmbK1P9",2022-10-03,UAE
@DavidPoulden Absolument halal has no place in England More importantly is that it's highly cruel to animals &amp; practice by a minority population muslims here is unacceptable I want e.g. @RSPCA_official &amp; others to bring a criminal case against this practice to be banned once &amp; for all... https://t.co/DPZTt63VVh,2022-10-03,meta universe of nothingness
@macsween_prue @tanya_plibersek Radicalised?? Just 100% pure islam in its pure form. Look at every single islamic law country and everyone can see that radicalised is a Leftie woke word to hide the TRUTH&gt;,2022-10-03,
"Twitter Bri’ish Muslims: Ya akheeeee I cant wait to have some tea with our Abrahamic Brothers at their synagogue in Luton later tonight akheeeee, it will be bloody splendid 

The “Abrahamic Brothers”: https://t.co/nP6XXeuZ0m",2022-10-03,Birmingham Shareeeef🇬🇧
I have wonderful Muslim friends their sense of fairness and empathy towards all is something to admire …whereas I have no bigots as friends https://t.co/vkbRZqrbIY,2022-10-03,#notinabubble
@AmnahJPlus No Muslim woman would do that… shame on all of those following this western agenda corrupting weak minded.. May Allah guide us all Ameen,2022-10-03,"Islamabad, Pakistan"
"Lots of people have been asking on #Reddit so we've made a video to answer their question. Can White People Become #Muslim? Or is Islam only for #Arabs?

Find out here!

https://t.co/ZcVYpIwsnq",2022-10-03,Australia
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/fXN9kbQ0Lv",2022-10-03,UAE
"@elonmusk @Podolyak_M They did not take place under gunpoint. That’s a flat out lie. Crimean’s ASKED for Russian troops to help with election. Ask any Crimean, many have. It was a massive landslide 97%! The mostly Muslim population was abused under Ukraine rule and wanted out!",2022-10-03,
"@Yomitechhub @AbdulafeezYusu5 @_silentdeeds @olastv_13 @badruafees34 😂😂😂😂😂😂..Go and sleep man. Find an Arabic tutor, when you are done,  then let's discuss. You think it's a joke when every Muslim parents sends their wards to madrasah? The religion is a religion of knowledge...no be by copy and paste..",2022-10-03,"Lagos, Nigeria"
@return_to_hades Such people defer to top theologians of Christianity and Islam who say that the Devil invented the Indian traditions as counterfeits of Christianity and Islam respectively.,2022-10-03,
@Huanac0 There IS a cultural factor for their (Russian people) OVERWHELMING conservative majority. And a religious factor for the conservative majority in the Muslim world. 🙂,2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/QMvAnx4YSD",2022-10-03,UAE
"@danlehnermusic “far-right in Ukraine” , meaning “left, right, democrats, authoritarians, libertarians,christians, muslims, atheists and many more trying to survive and win existential war against nuclear power”",2022-10-03,"Toronto, Ontario"
"@Son_of_Plaid Jews, Roma gypsies, russians, Ukrainians, belerussians, Lithuanians, Latvians, Estonians, practically all of eastern Europe during ww2. 

Non muslims in ottoman occupied lands, not to mention other Muslims who weren't Turkish in ottoman occupied lands.",2022-10-03,Devon
"@r4hema everything to do with the white mans obsession with Muslim woman covering up, their desperate attempts to uncover the muslim woman and sexualise them.

It is you who are promoting enslavement of woman to mens desires and their attempt to control woman.

A muslim woman is free of",2022-10-03,"Sylhet, East Bengal"
"@YusufZyech @RichieKenya254 @maliks_88 You just proved that Al Shabbab are Muslim. For instance, they been attacking and killing civilians in Kenya because KDF invaded Somalia first.🤣

In Christianity, we don't even attack after we are attacked. That's why Jesus Christ taught us to turn the other cheek.",2022-10-03,"Nairobi, Kenya"
"@UnSubtleDesi @ididheyetrw Don't know about Hindus but here in Canada when white girls see Muslim or Sikh men they usually think of stench, lack of deodorant, bad hygiene, and abuse of women and children. Bands of loud Punjabi and Pakistani men roam the streets reeking of sexual frustration.",2022-10-03,
